username,text,cleaned_text
lisadaniels3,I love making my fans happy! I've got one who's been loyal to https://t.co/cO6jNuI2wD for six months. Thank you :) https://t.co/AtxEUMa5cq,i love making my fans happy ive got one whos been loyal to for six months thank you
lisadaniels3,Subscribe to follow me and my adventures on my personal profile https://t.co/j9UMRaSl3l! https://t.co/pBsXdgL65A,subscribe to follow me and my adventures on my personal profile 
lisadaniels3,I love making my fans happy! I've got one who's been loyal to https://t.co/cO6jNuI2wD for six months. Thank you :) https://t.co/iCZT2avgw4,i love making my fans happy ive got one whos been loyal to for six months thank you
lisadaniels3,"VALENTINES DAY GIFT FROM ME TO YOU
 LINK ON BIO  https://t.co/FYLLs4LBqM",valentines day gift from me to you link on bio
lisadaniels3,THANK YOU #HUSTLERMAGAZINE  &amp; #LARRYFLYNT @ImLarryFlynt @Hustler for all that  opportunities and memories RIP   https://t.co/6C4kWcnScG,thank you &amp for all that opportunities and memories rip
lisadaniels3,"FULL HUSTLER MAGAZINE SPREAD 
THANK YOU #HUSTLERMAGAZINE  &amp; #LARRYFLYNT @ImL... https://t.co/JzFrDhmkmy",full hustler magazine spread thank you &amp 
lisadaniels3,THANK YOU #HUSTLERMAGAZINE  &amp; #LARRYFLYNT @ImLarryFlynt @Hustler for all one opportunities and memories RIP   https://t.co/9CffNdmktU,thank you &amp for all one opportunities and memories rip
lisadaniels3,"RIP #LARRYFLINT @ImLarryFlynt THANK YOU FOR ALL THE OPPORTUNITIES YOU GAVE ME ALONG WITH SO MANY OTHER MODELS, AND... https://t.co/DTdBERIIBY",rip thank you for all the opportunities you gave me along with so many other models and
lisadaniels3,Do you want access to my most exclusive content? Subscribe to my FanCentro profile here at https://t.co/OiWJwKqwnF https://t.co/GAMdeMcRGj,do you want access to my most exclusive content subscribe to my fancentro profile here at
lisadaniels3,"Have you subscribed to my main page???? 
https://t.co/ecfvCoCPul https://t.co/6nPjYmuCmU",have you subscribed to my main page
lisadaniels3,I love new fans -- subscribe to my personal FanCentro profile https://t.co/Q4CDSrTZxE and say hello. https://t.co/vE5ggrcpWh,i love new fans    subscribe to my personal fancentro profile and say hello
lisadaniels3,"Guess what, guys? One loyal fan has been following https://t.co/v82J03JYue for six months... is it you??? https://t.co/oIvebT1oJZ",guess what guys one loyal fan has been following for six months is it you
lisadaniels3,"NEW VIDEO
 Fucking some random
Guy in the gym bathroom 
Without a condom

 F... https://t.co/JzFrDhmkmy",new video fucking some randomguy in the gym bathroom without a condom f
lisadaniels3,Check out my profile -- I know you'll want to stay! https://t.co/EqPOHi0pxl https://t.co/niHAmOCvIQ,check out my profile    i know youll want to stay
lisadaniels3,https://t.co/Hp1v2XyFYX  https://t.co/OsFth7qoAI,
lisadaniels3,That feeling when you have a loyal fan who's subscribed for six months in a row &lt;3 https://t.co/k7eJEG0rCe https://t.co/iPfa2wmdOm,that feeling when you have a loyal fan whos subscribed for six months in a row &lt3
lisadaniels3,"Im a horny little slut and looking for a good fuck
HERE IS A  FREE Trial TO MY MAIN PAGE  

https://t.co/jnWd54UBt9",im a horny little slut and looking for a good fuckhere is a free trial to my main page
lisadaniels3,"WOULD YOU DATE ME ????
SLIDE INTO MY MAIN PAGE DM NOW https://t.co/Hp1v2XyFYX  https://t.co/QebSJdR8vb",would you date me slide into my main page dm now
lisadaniels3,"DON'T MISS OUT ON TONIGHTS  CONTENT https://t.co/Hp1v2XyFYX 
 https://t.co/uJspktp8lm",dont miss out on tonights content
lisadaniels3,My private photos and videos are here -- subscribe at my FanCentro profile https://t.co/ddqHXF0vpG! https://t.co/6JiFpshkFZ,my private photos and videos are here    subscribe at my fancentro profile 
lisadaniels3,"this is why you
Should be watching
My blowjob videos &amp; watch
The Blowjob que... https://t.co/JzFrDhmkmy",this is why youshould be watchingmy blowjob videos &amp watchthe blowjob que
lisadaniels3,Why am I smiling? Because I've got a loyal fan who's been following https://t.co/YyFuzHBwCc for six months. Thanks... https://t.co/JmVl4h7ggJ,why am i smiling because ive got a loyal fan whos been following for six months thanks
lisadaniels3,"The power of prayers

 Please say a little prayer for mama M that her results come back benign  https://t.co/RbQtcIVSuV",the power of prayers please say a little prayer for mama m that her results come back benign
lisadaniels3,Awe babe I'm so sorry  @alanaevansxxx https://t.co/Cw0XgGmuOp,awe babe im so sorry
lisadaniels3,My personal FanCentro profile https://t.co/yt2AOi4atn has a lot to offer. Come see it now! https://t.co/erp7SHcBx4,my personal fancentro profile has a lot to offer come see it now
lisadaniels3,My fans are the greatest! I've got one who's been following me for 6 months at https://t.co/JTkJcxhVhp. Thanks a bu... https://t.co/S45Cu5b4rh,my fans are the greatest ive got one whos been following me for months at  thanks a bu
lisadaniels3,"GET MORE BANG FOR YOUR BUCK 
Get 10 full hardcore Uncensored unlocked video's... https://t.co/JzFrDhmkmy",get more bang for your buck get full hardcore uncensored unlocked videos
lisadaniels3,#NewProfilePic https://t.co/DxQcdiivRo,
lisadaniels3,Get exciting updates every day on https://t.co/3ucgLcwSwk! https://t.co/7bBiiKaZMI,get exciting updates every day on 
lisadaniels3," SUB NOW &amp; GET FREE SEX VIDEO
 EXTRA OPTION 2 UPGRADE 2 NO LOCKED VIDEOS  &amp; GET 3 FREE VIDEOS PLUS UNLOCKED VIDE... https://t.co/4u11zPqVKl",sub now &amp get free sex video extra option upgrade no locked videos &amp get free videos plus unlocked vide
lisadaniels3,"Weekend special
 Free offer to subscribe to my page hurry Before all the free spots are taken TAP here 

https://t.co/ZJMboRk75e",weekend special free offer to subscribe to my page hurry before all the free spots are taken tap here
lisadaniels3,One fan just put a big smile on my face -- they've been loyal to https://t.co/Ls3XFJlf8l for six months! Thank you! https://t.co/1SnpgVyjd7,one fan just put a big smile on my face    theyve been loyal to for six months thank you
lisadaniels3,"NEW VIDEO COMING TODAY ON MY MAIN PAGE  sloppy blowjob 
https://t.co/ecfvCoCPul https://t.co/amgMSDSG6a",new video coming today on my main page sloppy blowjob
lisadaniels3,"Have you added me on my main page yet????
https://t.co/Hp1v2XyFYX https://t.co/7urkfJhD0o",have you added me on my main page yet
lisadaniels3,"What are you waiting for... go claim your free  
https://t.co/VO5izaah5e https://t.co/wWXgBwR3QY",what are you waiting for go claim your free
lisadaniels3,One of my loyal fans rebilled on my profile https://t.co/4ZX6E72WeW! Thanks! https://t.co/GWdZ6dkHsD,one of my loyal fans rebilled on my profile  thanks
lisadaniels3,I'm waiting for you to subscribe to my personal FanCentro profile at https://t.co/0ye1Mu2xKI. https://t.co/h2C4CFQCUN,im waiting for you to subscribe to my personal fancentro profile at 
lisadaniels3,That feeling when you have a loyal fan who's subscribed for six months in a row &lt;3 https://t.co/k7eJEG0rCe https://t.co/XuHuRwDiOO,that feeling when you have a loyal fan whos subscribed for six months in a row &lt3
lisadaniels3,Are you ready to have your balls drained  https://t.co/Hp1v2XyFYX https://t.co/W4FaoHqPby,are you ready to have your balls drained
lisadaniels3,FREE GIFT https://t.co/Hp1v2XyFYX https://t.co/jomOCAnGrk,free gift
lisadaniels3,Do you want access to my most exclusive content? Subscribe to my FanCentro profile here at https://t.co/OiWJwKqwnF https://t.co/V6laAVbmVR,do you want access to my most exclusive content subscribe to my fancentro profile here at
lisadaniels3,A subscriber rebilled on my profile https://t.co/Bj3eku6DtP -- Glad you're enjoying my profile! https://t.co/RicfOzjn5t,a subscriber rebilled on my profile    glad youre enjoying my profile
lisadaniels3,Huge shoutout to the loyal fan who's been subscribed to https://t.co/wIhHE6apuw for six months!!! https://t.co/GACYZb5DmO,huge shoutout to the loyal fan whos been subscribed to for six months
lisadaniels3,Another awesome subscriber just rebilled on https://t.co/VWhZLyoV36. I can't wait to show you what's next! https://t.co/owrkGvapNC,another awesome subscriber just rebilled on  i cant wait to show you whats next
lisadaniels3,Are you ready to have fun? Subscribe at https://t.co/pKyje655jE! https://t.co/PkQHxLocvZ,are you ready to have fun subscribe at 
lisadaniels3,"YOU GUYS ARE ALWAYS ASKING FOR COCK RATINGS, SO MAKE SURE TO TAKE THIS OPPORTUNI... https://t.co/JzFrDhmkmy",you guys are always asking for cock ratings so make sure to take this opportuni
lisadaniels3,DOING COCK RATING NOW ON MY MAIN PAGE GO SUBSCRIBE NOW FOR FREE . LINK ON BIO   https://t.co/DljAFAJWV4,doing cock rating now on my main page go subscribe now for free  link on bio
